    tile,    year,     doy,    hour,     cID,          sp,       layer,     density,         dbh,      height,      Acrown,          bl,         LAI,         GPP,         NPP,      Transp,      Resp_r, Grow_Resp_r,    Growth_r,      Resp_s, Grow_Resp_s,    Growth_s,  Phloem_KgC,         vpd,          gs,       kstem, capacitance,       Psi_L,       Psi_W,      W_leaf,      W_stem,
       1,     168,     142,       6,       1,       3,       1,     10.0000,      1.3971,     42.5517,    247.7047,     62.3377,      3.4953,      0.0000,     -0.0321,      0.5621,      0.1550,      5.5634,     11.1268,      1.3700,     28.7436,     57.4872,      0.0192,      0.0004,      0.0156,      0.2010,   7716.0093,-419175.3438,   -913.3254,    549.2163,  25720.0293,
       1,     168,     142,       7,       1,       3,       1,     10.0000,      1.3971,     42.5517,    247.7047,     62.3377,      3.4953,      0.0001,     -0.0322,      0.4096,      0.1585,      5.5634,     11.1268,      1.4006,     28.7436,     57.4872,      0.0192,      0.0003,      0.0156,      0.2010,   7716.0093,-418735.2188,   -913.2704,    549.2465,  25720.0312,
       1,     168,     142,       8,       1,       3,       1,     10.0000,      1.3971,     42.5517,    247.7047,     62.3377,      3.4953,      0.0127,     -0.0197,      0.3995,      0.1617,      5.5634,     11.1268,      1.4289,     28.7436,     57.4872,      0.0192,      0.0003,      0.0156,      0.2010,   7716.0098,-418504.4062,   -913.2335,    549.2624,  25720.0293,
       1,     168,     142,       9,       1,       3,       1,     10.0000,      1.3971,     42.5517,    247.7047,     62.3377,      3.4953,      0.0703,      0.0376,      2.1958,      0.1705,      5.5634,     11.1268,      1.5067,     28.7436,     57.4872,      0.0192,      0.0003,      0.0807,      0.2010,   7716.0093,-418471.8125,   -913.2686,    549.2646,  25720.0293,
       1,     168,     142,      10,       1,       3,       1,     10.0000,      1.3971,     42.5517,    247.7047,     62.3377,      3.4953,      0.1638,      0.1302,      7.0322,      0.1989,      5.5634,     11.1268,      1.7574,     28.7436,     57.4872,      0.0192,      0.0004,      0.2165,      0.2010,   7716.0093,-420736.2812,   -913.8943,    549.1092,  25720.0293,
       1,     168,     142,      11,       1,       3,       1,     10.0000,      1.3971,     42.5517,    247.7047,     62.3377,      3.4953,      0.1171,      0.0837,      4.6424,      0.1925,      5.5634,     11.1268,      1.7010,     28.7436,     57.4872,      0.0192,      0.0004,      0.1484,      0.2010,   7716.0093,-427037.1875,   -915.6284,    548.6767,  25720.0293,
       1,     168,     142,      12,       1,       3,       1,     10.0000,      1.3971,     42.5517,    247.7047,     62.3377,      3.4953,      0.1824,      0.1485,      8.4548,      0.2106,      5.5634,     11.1268,      1.8608,     28.7436,     57.4872,      0.0192,      0.0004,      0.2438,      0.2010,   7716.0093,-424566.8750,   -915.4690,    548.8463,  25720.0273,
       1,     168,     142,      13,       1,       3,       1,     10.0000,      1.3971,     42.5517,    247.7047,     62.3377,      3.4953,      0.1576,      0.1236,      7.3715,      0.2150,      5.5634,     11.1268,      1.8996,     28.7436,     57.4872,      0.0192,      0.0004,      0.2076,      0.2010,   7716.0083,-429165.3750,   -917.0722,    548.5308,  25720.0293,
       1,     168,     142,      14,       1,       3,       1,     10.0000,      1.3971,     42.5517,    247.7047,     62.3377,      3.4953,      0.1567,      0.1228,      8.7610,      0.2133,      5.5634,     11.1268,      1.8848,     28.7436,     57.4872,      0.0192,      0.0005,      0.2060,      0.2010,   7716.0093,-428196.1875,   -917.3927,    548.5974,  25720.0293,
       1,     168,     142,      15,       1,       3,       1,     10.0000,      1.3971,     42.5517,    247.7047,     62.3377,      3.4953,      0.1385,      0.1047,     27.9470,      0.2079,      5.5634,     11.1268,      1.8372,     28.7436,     57.4872,      0.0192,      0.0019,      0.1770,      0.2010,   7716.0093,-429866.1562,   -918.2120,    548.4828,  25720.0293,
       1,     168,     142,      16,       1,       3,       1,     10.0000,      1.3971,     42.5517,    247.7047,     62.3377,      3.4953,      0.1405,      0.1072,     30.0895,      0.1919,      5.5634,     11.1268,      1.6959,     28.7436,     57.4872,      0.0192,      0.0021,      0.1798,      0.2010,   7716.0093,-454231.2812,   -918.2835,    546.8123,  25720.0312,
       1,     168,     142,      17,       1,       3,       1,     10.0000,      1.3971,     42.5517,    247.7047,     62.3377,      3.4953,      0.1106,      0.0776,     32.7450,      0.1834,      5.5634,     11.1268,      1.6203,     28.7436,     57.4872,      0.0192,      0.0030,      0.1358,      0.2010,   7716.0098,-459053.1875,   -919.9799,    546.4853,  25720.0273,
       1,     168,     142,      18,       1,       3,       1,     10.0000,      1.3971,     42.5517,    247.7047,     62.3377,      3.4953,      0.0842,      0.0509,     26.6332,      0.1910,      5.5634,     11.1268,      1.6875,     28.7436,     57.4872,      0.0192,      0.0034,      0.0977,      0.2010,   7716.0083,-462821.2188,   -921.5020,    546.2280,  25720.0293,
       1,     168,     142,      19,       1,       3,       1,     10.0000,      1.3971,     42.5517,    247.7047,     62.3377,      3.4953,      0.0962,      0.0625,     27.9429,      0.2022,      5.5634,     11.1268,      1.7871,     28.7436,     57.4872,      0.0192,      0.0030,      0.1149,      0.2010,   7716.0093,-455427.5312,   -920.9592,    546.7329,  25720.0273,
       1,     168,     142,      20,       1,       3,       1,     10.0000,      1.3971,     42.5517,    247.7047,     62.3377,      3.4953,      0.0319,     -0.0018,      5.8923,      0.2042,      5.5634,     11.1268,      1.8049,     28.7436,     57.4872,      0.0192,      0.0031,      0.0232,      0.2010,   7716.0083,-456443.0625,   -921.8663,    546.6637,  25720.0293,
       1,     168,     142,      21,       1,       3,       1,     10.0000,      1.3971,     42.5517,    247.7047,     62.3377,      3.4953,      0.0001,     -0.0333,      2.8605,      0.1927,      5.5634,     11.1268,      1.7027,     28.7436,     57.4872,      0.0192,      0.0023,      0.0156,      0.2010,   7716.0093,-428682.8750,   -917.4040,    548.5607,  25720.0293,
       1,     168,     142,      22,       1,       3,       1,     10.0000,      1.3971,     42.5517,    247.7047,     62.3377,      3.4953,      0.0000,     -0.0332,      3.5283,      0.1887,      5.5634,     11.1268,      1.6676,     28.7436,     57.4872,      0.0192,      0.0028,      0.0156,      0.2010,   7716.0093,-422463.7188,   -916.5720,    548.9904,  25720.0293,
       1,     168,     142,      23,       1,       3,       1,     10.0000,      1.3971,     42.5517,    247.7047,     62.3377,      3.4953,      0.0000,     -0.0332,      2.5803,      0.1878,      5.5634,     11.1268,      1.6594,     28.7436,     57.4872,      0.0192,      0.0020,      0.0156,      0.2010,   7716.0093,-422764.4062,   -916.9708,    548.9700,  25720.0293,
       1,     168,     142,      24,       1,       3,       1,     10.0000,      1.3971,     42.5517,    247.7047,     62.3377,      3.4953,      0.0000,     -0.0331,      3.2699,      0.1861,      5.5634,     11.1268,      1.6446,     28.7436,     57.4872,      0.0192,      0.0026,      0.0156,      0.2010,   7716.0093,-421593.5625,   -916.9881,    549.0504,  25720.0273,
       1,     168,     143,       1,       1,       3,       1,     10.0000,      1.3971,     42.5520,    247.7106,     62.3392,      3.4953,      0.0000,     -0.0331,      3.5091,      0.1843,      5.5640,     11.1281,      1.6284,     28.7397,     57.4794,      0.0192,      0.0028,      0.0156,      0.2010,   7716.0083,-422519.2188,   -917.6909,    548.9999,  25721.1895,
       1,     168,     143,       2,       1,       3,       1,     10.0000,      1.3971,     42.5520,    247.7106,     62.3392,      3.4953,      0.0000,     -0.0331,      2.7105,      0.1836,      5.5640,     11.1281,      1.6219,     28.7397,     57.4794,      0.0192,      0.0021,      0.0156,      0.2010,   7716.3569,-422747.2188,   -917.7653,    548.9842,  25721.1895,
       1,     168,     143,       3,       1,       3,       1,     10.0000,      1.3971,     42.5520,    247.7106,     62.3392,      3.4953,      0.0000,     -0.0330,      2.5011,      0.1810,      5.5640,     11.1281,      1.5995,     28.7397,     57.4794,      0.0192,      0.0020,      0.0156,      0.2010,   7716.3569,-421759.1250,   -917.8024,    549.0520,  25721.1895,
       1,     168,     143,       4,       1,       3,       1,     10.0000,      1.3971,     42.5520,    247.7106,     62.3392,      3.4953,      0.0000,     -0.0329,      2.1887,      0.1778,      5.5640,     11.1281,      1.5711,     28.7397,     57.4794,      0.0192,      0.0017,      0.0156,      0.2010,   7716.3569,-421409.1250,   -917.9417,    549.0760,  25721.1914,
       1,     168,     143,       5,       1,       3,       1,     10.0000,      1.3971,     42.5520,    247.7106,     62.3392,      3.4953,      0.0000,     -0.0328,      2.1278,      0.1738,      5.5640,     11.1281,      1.5356,     28.7397,     57.4794,      0.0192,      0.0017,      0.0156,      0.2010,   7716.3579,-420984.4375,   -918.0329,    549.1052,  25721.1875,
       1,     168,     143,       6,       1,       3,       1,     10.0000,      1.3971,     42.5520,    247.7106,     62.3392,      3.4953,      0.0000,     -0.0328,      2.1162,      0.1738,      5.5640,     11.1281,      1.5356,     28.7397,     57.4794,      0.0192,      0.0017,      0.0156,      0.2010,   7716.3564,-420870.9688,   -918.1691,    549.1129,  25721.1895,
       1,     168,     143,       7,       1,       3,       1,     10.0000,      1.3971,     42.5520,    247.7106,     62.3392,      3.4953,      0.0000,     -0.0327,      1.8413,      0.1715,      5.5640,     11.1281,      1.5158,     28.7397,     57.4794,      0.0192,      0.0015,      0.0156,      0.2010,   7716.3569,-420846.5312,   -918.3137,    549.1146,  25721.1895,
       1,     168,     143,       8,       1,       3,       1,     10.0000,      1.3971,     42.5520,    247.7106,     62.3392,      3.4953,      0.0237,     -0.0090,      1.3403,      0.1717,      5.5640,     11.1281,      1.5173,     28.7397,     57.4794,      0.0192,      0.0013,      0.0129,      0.2010,   7716.3569,-420497.3750,   -918.3808,    549.1386,  25721.1895,
       1,     168,     143,       9,       1,       3,       1,     10.0000,      1.3971,     42.5520,    247.7106,     62.3392,      3.4953,      0.1028,      0.0696,     15.3004,      0.1889,      5.5640,     11.1281,      1.6693,     28.7397,     57.4794,      0.0192,      0.0015,      0.1264,      0.2010,   7716.3569,-419834.8438,   -918.3979,    549.1841,  25721.1895,
       1,     168,     143,      10,       1,       3,       1,     10.0000,      1.3971,     42.5520,    247.7106,     62.3392,      3.4953,      0.1541,      0.1203,     26.8907,      0.2075,      5.5640,     11.1281,      1.8336,     28.7397,     57.4794,      0.0192,      0.0017,      0.2001,      0.2010,   7716.3569,-437396.0312,   -921.9120,    547.9785,  25721.1895,
       1,     168,     143,      11,       1,       3,       1,     10.0000,      1.3971,     42.5520,    247.7106,     62.3392,      3.4953,      0.1718,      0.1377,     23.9599,      0.2201,      5.5640,     11.1281,      1.9450,     28.7397,     57.4794,      0.0192,      0.0013,      0.2265,      0.2010,   7716.3569,-453552.4062,   -925.4311,    546.8732,  25721.1914,
       1,     168,     143,      12,       1,       3,       1,     10.0000,      1.3971,     42.5520,    247.7106,     62.3392,      3.4953,      0.1880,      0.1531,     29.4169,      0.2489,      5.5640,     11.1281,      2.1998,     28.7397,     57.4794,      0.0192,      0.0014,      0.2500,      0.2010,   7716.3579,-451250.8750,   -925.6471,    547.0317,  25721.1895,
       1,     168,     143,      13,       1,       3,       1,     10.0000,      1.3971,     42.5520,    247.7106,     62.3392,      3.4953,      0.1699,      0.1352,     35.4604,      0.2422,      5.5640,     11.1281,      2.1406,     28.7397,     57.4794,      0.0192,      0.0020,      0.2225,      0.2010,   7716.3569,-457941.0312,   -927.7420,    546.5742,  25721.1895,
       1,     168,     143,      14,       1,       3,       1,     10.0000,      1.3971,     42.5520,    247.7106,     62.3392,      3.4953,      0.1847,      0.1496,     51.6941,      0.2551,      5.5640,     11.1281,      2.2539,     28.7397,     57.4794,      0.0192,      0.0026,      0.2425,      0.2010,   7716.3569,-466151.7188,   -929.8940,    546.0135,  25721.1914,
       1,     168,     143,      15,       1,       3,       1,     10.0000,      1.3971,     42.5520,    247.7106,     62.3392,      3.4953,      0.1885,      0.1531,     70.2944,      0.2652,      5.5640,     11.1281,      2.3431,     28.7397,     57.4794,      0.0192,      0.0035,      0.2461,      0.2010,   7716.3579,-487363.7500,   -934.6503,    544.5660,  25721.1914,
       1,     168,     143,      16,       1,       3,       1,     10.0000,      1.3971,     42.5520,    247.7106,     62.3392,      3.4953,      0.1833,      0.1480,     85.4610,      0.2629,      5.5640,     11.1281,      2.3228,     28.7397,     57.4794,      0.0192,      0.0044,      0.2367,      0.2010,   7716.3579,-512700.4375,   -940.3315,    542.8433,  25721.1875,
       1,     168,     143,      17,       1,       3,       1,     10.0000,      1.3971,     42.5520,    247.7106,     62.3392,      3.4953,      0.1587,      0.1240,     97.7204,      0.2408,      5.5640,     11.1281,      2.1281,     28.7397,     57.4794,      0.0192,      0.0060,      0.1988,      0.2009,   7716.3564,-534062.1250,   -945.2555,    541.3965,  25721.1895,
       1,     168,     143,      18,       1,       3,       1,     10.0000,      1.3971,     42.5520,    247.7106,     62.3392,      3.4953,      0.1336,      0.0992,     75.5054,      0.2305,      5.5640,     11.1281,      2.0366,     28.7397,     57.4794,      0.0192,      0.0057,      0.1643,      0.2009,   7716.3569,-551406.8125,   -949.3900,    540.2246,  25721.1895,
       1,     168,     143,      19,       1,       3,       1,     10.0000,      1.3971,     42.5520,    247.7106,     62.3392,      3.4953,      0.0841,      0.0501,     43.5058,      0.2150,      5.5640,     11.1281,      1.8997,     28.7397,     57.4794,      0.0192,      0.0056,      0.0953,      0.2009,   7716.3569,-524809.9375,   -945.1539,    542.0219,  25721.1875,
       1,     168,     143,      20,       1,       3,       1,     10.0000,      1.3971,     42.5520,    247.7106,     62.3392,      3.4953,      0.0114,     -0.0222,      7.8331,      0.1995,      5.5640,     11.1281,      1.7626,     28.7397,     57.4794,      0.0192,      0.0062,      0.0156,      0.2009,   7716.3564,-482074.3750,   -937.6334,    544.9202,  25721.1875,
